workflow_id	workflow_name	read_layout	workflow_total_duration	download_duration	processing_duration	instance_type	status	run_id	cpu	mem	cache	blkio
4467835	hisat2-cufflinks	SINGLE	419.0	4.479177166	414.520822834	m5.4xlarge	success	SRR4241930	705.247647123288	6207827968	1392381952	0
f8f1c6d	salmon	SINGLE	80.0	0	80.0	m5.4xlarge	success	SRR2932901	1593.4232311	875941888	764403712	0
791ecc6	salmon	PAIRED	62.0	0	62.0	m5.4xlarge	success	SRR4241930	0	1065598976	594595840	0
474be01	salmon	PAIRED	86.0	0	86.0	m5.4xlarge	success	SRR2932901	0	4835971072	100036608	0
cf6c512	salmon	PAIRED	24.0	0	24.0	m5.4xlarge	success	SRR5168756	0	0	0	0
9a0ee48	kallisto	PAIRED	52.0	0	52.0	m5.4xlarge	success	SRR4250750	100.209349270119	3812716544	0	0
05743d3	kallisto	PAIRED	215.0	0	215.0	m5.4xlarge	success	SRR4241930	1590.3673790168	3815723008	88748032	0
7421f11	salmon	SINGLE	22.0	0	22.0	m5.4xlarge	success	SRR5168756	0	0	0	0
e6d9217	salmon	SINGLE	122.0	0	122.0	m5.4xlarge	success	SRR2567462	1554.0811391	4774719488	413908992	0
718eedd	kallisto	SINGLE	62.0	0	62.0	m5.4xlarge	success	SRR4250750	99.8106179912664	6651854848	2839666688	2839666688
9b8a34b	kallisto	SINGLE	294.0	0	294.0	m5.4xlarge	success	SRR5023408	99.8114123019339	3891060736	0	0
8bf402c	star-stringtie	PAIRED	165.0	0.588720894	164.411279106	m5.4xlarge	success	SRR4428678	0	41770536960	7555760128	10884280320
7eef2aa	star-stringtie	SINGLE	264.0	2.28344176	261.71655824	m5.4xlarge	success	SRR4241930	0	37523476480	2695905280	5227175936
d31fcfc	star-stringtie	SINGLE	568.0	9.515434132	558.484565868	m5.4xlarge	success	ERR204893	324.46378886392	44441178112	9614270464	11429556224
3cfe141	star-stringtie	SINGLE	179.0	1.587445086	177.412554914	m5.4xlarge	success	SRR5168756	19.6703729323308	38651699200	10563293184	13893730304
8c1d72a	hisat2-stringtie	PAIRED	370.0	2.011907103	367.988092897	m5.4xlarge	success	SRR2932901	1564.3852322	10142015488	5293719552	0
221e94e	hisat2-stringtie	SINGLE	89.0	1.491538702	87.508461298	m5.4xlarge	success	SRR4250750	183.260963704631	7023751168	3487514624	3487506432
4b23cb6	hisat2-stringtie	SINGLE	325.0	3.291216437	321.708783563	m5.4xlarge	success	SRR2932901	1533.03367168961	10183421952	5351432192	785678336
733bd49	hisat2-stringtie	SINGLE	66.0	1.730781415	64.269218585	m5.4xlarge	success	SRR4428678	100.06003862414	78934016	77799424	0
be297c4	tophat2-cufflinks	SINGLE	796.0	1.644106419	794.355893581	m5.4xlarge	success	SRR4250750	1174.80800581818	10938933248	7278706688	6699790336
b85b0dd	star-cufflinks	PAIRED	1141.0	7.226012706	1133.773987294	m5.4xlarge	success	ERR204893	417.721505682103	45653540864	10334203904	13965635584
08c47e2	star-cufflinks	SINGLE	438.0	2.092381203	435.907618797	m5.4xlarge	success	SRR5185518	645.160175342466	36303425536	3303534592	4524752896
5658522	star-cufflinks	SINGLE	250.0	0.676064097	249.323935903	m5.4xlarge	success	SRR4428678	0	41505988608	9845600256	10543890432
c45545b	star-cufflinks	SINGLE	1002.0	10.904584559	991.095415441	m5.4xlarge	success	ERR204893	381.955613516896	43987480576	9153134592	12601647104
83dd2aa	hisat2-cufflinks	PAIRED	352.0	6.911803928	345.088196072	m5.4xlarge	success	SRR4241930	1537.75298859278	5692588032	865628160	0
b3ce8c3	hisat2-cufflinks	PAIRED	150.0	0.427498182	149.572501818	m5.4xlarge	success	SRR4428678	100.967479773727	477310976	29863936	0
5ba886f	hisat2-cufflinks	PAIRED	574.0	3.463768179	570.536231821	m5.4xlarge	success	SRR2932901	100.06211111945	9836175360	4993155072	0
51e7ee8	tophat2-cufflinks	PAIRED	3379.0	8.459525985	3370.540474015	m5.4xlarge	success	SRR5023408	1597.35143635228	13910601728	4103831552	4620288
bd2ac44	tophat2-cufflinks	SINGLE	777.0	1.427124046	775.572875954	m5.4xlarge	success	SRR5168756	1119.3523631	8347766784	623067136	6365184
052ff9b	star-stringtie	SINGLE	276.0	8.960500083	267.039499917	m5.4xlarge	success	SRR4241930	214.2826784	36911775744	3418779648	4111228928
5f3d6e7	star-stringtie	SINGLE	165.0	1.264786891	163.735213109	m5.4xlarge	success	SRR4428678	171.328342414009	40694046720	8862339072	10004307968
613f17b	hisat2-stringtie	PAIRED	69.0	1.075700707	67.924299293	m5.4xlarge	success	SRR4250750	1563.95141737171	5312745472	509493248	16384
4b4836c	salmon	PAIRED	20.0	0	20.0	m5.4xlarge	success	SRR4428678	0	0	0	0
c3617bc	salmon	PAIRED	23.0	0	23.0	m5.4xlarge	success	SRR5168756	0	0	0	0
96db7b7	kallisto	PAIRED	62.0	0	62.0	m5.4xlarge	success	SRR5168756	99.81195378665	3811266560	0	0
3da6cb4	kallisto	PAIRED	65.0	0	65.0	m5.4xlarge	success	SRR4428678	99.999375	3810611200	0	0
d8a15ca	salmon	SINGLE	44.0	0	44.0	m5.4xlarge	success	SRR5185518	0	0	0	0
b0ff3f9	kallisto	SINGLE	135.0	0	135.0	m5.4xlarge	success	SRR5185518	1586.77767168637	3818598400	313499648	0
e1df15f	star-cufflinks	PAIRED	472.0	5.827888276	466.172111724	m5.4xlarge	success	SRR5023408	462.158067676894	37678292992	4546600960	5077106688
6d78e04	star-cufflinks	PAIRED	267.0	1.096834795	265.903165205	m5.4xlarge	success	SRR4250750	190.0202801	33981095936	12940627968	12940558336
fb5eab9	star-cufflinks	PAIRED	903.0	2.720319643	900.279680357	m5.4xlarge	success	SRR2567462	1524.49141997497	43802234880	10515812352	11778715648
b7813d9	star-stringtie	PAIRED	550.0	6.727792839	543.272207161	m5.4xlarge	success	SRR2567462	758.750273093168	43770834944	8446402560	12381855744
cd94e84	star-cufflinks	SINGLE	892.0	5.644477128	886.355522872	m5.4xlarge	success	SRR2567462	581.414323595506	43315060736	10213265408	11447848960
24b32e0	hisat2-cufflinks	PAIRED	545.0	2.335232758	542.664767242	m5.4xlarge	success	SRR2932901	769.209919596723	9260965888	4415823872	0
dbb5901	hisat2-cufflinks	PAIRED	281.0	2.859112809	278.140887191	m5.4xlarge	success	SRR5185518	1563.23292067542	5291569152	483074048	0
23cb65f	tophat2-cufflinks	PAIRED	1240.0	1.031339612	1238.968660388	m5.4xlarge	success	SRR4428678	1298.6036316812	7583694848	807227392	126976
f11462b	tophat2-cufflinks	SINGLE	3367.0	7.399827507	3359.600172493	m5.4xlarge	success	ERR204893	99.8752708114856	24110804992	10979606528	35430400
51e0ca3	salmon	PAIRED	20.0	0	20.0	m5.4xlarge	success	SRR4250750	0	0	0	0
8f57fb4	kallisto	PAIRED	274.0	0	274.0	m5.4xlarge	success	SRR5023408	99.9992478	3811385344	134422528	0
ecb1258	kallisto	PAIRED	65.0	0	65.0	m5.4xlarge	success	SRR5168756	100.062489555972	3222618112	0	0
1032944	kallisto	PAIRED	206.0	0	206.0	m5.4xlarge	success	SRR4241930	99.9367895065584	3815591936	0	0
c4ea41f	kallisto	PAIRED	306.0	0	306.0	m5.4xlarge	success	ERR204893	1597.3298743995	3818102784	378032128	0
8a810eb	salmon	SINGLE	58.0	0	58.0	m5.4xlarge	success	SRR4241930	0	730484736	260730880	0
3009815	salmon	SINGLE	45.0	0	45.0	m5.4xlarge	success	SRR5185518	0	4921257984	4096	0
688e733	salmon	SINGLE	19.0	0	19.0	m5.4xlarge	success	SRR4428678	0	0	0	0
282302f	kallisto	SINGLE	214.0	0	214.0	m5.4xlarge	success	SRR4241930	0	3817521152	0	0
25f90f5	star-stringtie	PAIRED	164.0	0.801927252	163.198072748	m5.4xlarge	success	SRR4428678	0	43914010624	9402449920	10997559296
c7d0d3d	star-stringtie	PAIRED	342.0	1.081240174	340.918759826	m5.4xlarge	success	SRR5185518	92.1173592504685	54715596800	23512080384	25683353600
c59315e	star-stringtie	SINGLE	188.0	1.94384589	186.05615411	m5.4xlarge	success	SRR5168756	0	39866150912	13912186880	13924610048
0e036a7	hisat2-stringtie	PAIRED	198.0	2.991786155	195.008213845	m5.4xlarge	success	SRR5185518	1544.07979196998	5193019392	385490944	0
6fae1a1	hisat2-stringtie	SINGLE	478.0	6.203732627	471.796267373	m5.4xlarge	success	SRR2567462	99.9376619612742	9538871296	4683018240	757760
15a0288	tophat2-cufflinks	PAIRED	4970.0	2.747647171	4967.252352829	m5.4xlarge	success	SRR2932901	1600.7638516	17986527232	7791374336	16384
81adce9	tophat2-cufflinks	PAIRED	3013.0	2.4293833	3010.5706167	m5.4xlarge	success	SRR5185518	936.424600273802	12819402752	5032955904	809410560
75cd5d4	tophat2-cufflinks	SINGLE	771.0	1.028517982	769.971482018	m5.4xlarge	success	SRR5168756	1056.90604157205	8340152320	779169792	6365184
c546bd8	tophat2-cufflinks	SINGLE	2694.0	1.834850638	2692.165149362	m5.4xlarge	success	SRR5185518	100.003208	12506050560	4951367680	809226240
710fff5	star-cufflinks	PAIRED	260.0	0.692416697	259.307583303	m5.4xlarge	success	SRR4428678	1217.56054847248	43735982080	10274529280	10619523072
e11ab3c	star-cufflinks	SINGLE	437.0	5.167627508	431.832372492	m5.4xlarge	success	SRR5023408	985.3760966	37800812544	4323725312	5356257280
30a8f4c	star-cufflinks	SINGLE	407.0	0.755718009	406.244281991	m5.4xlarge	success	SRR4250750	43.7426810486891	59012378624	29481775104	29532639232
d9a198b	star-cufflinks	SINGLE	486.0	1.753014328	484.246985672	m5.4xlarge	success	SRR4241930	683.430906348209	37658804224	3820646400	5394423808
21249ff	hisat2-cufflinks	SINGLE	629.0	4.599705973	624.400294027	m5.4xlarge	success	SRR2932901	1561.03223028786	8742187008	3915366400	0
56df862	tophat2-cufflinks	PAIRED	875.0	2.287462426	872.712537574	m5.4xlarge	success	SRR5168756	1232.32648904612	14941196288	7281905664	6600929280
cfacf64	tophat2-cufflinks	PAIRED	2095.0	4.683841417	2090.316158583	m5.4xlarge	success	SRR4241930	894.666336978777	12218900480	4379889664	23126016
ef5f848	tophat2-cufflinks	PAIRED	1226.0	0.38817225	1225.61182775	m5.4xlarge	success	SRR4428678	100.559607949686	7151464448	952889344	126976
a155761	salmon	PAIRED	19.0	0	19.0	m5.4xlarge	success	SRR4250750	0	0	0	0
a17e2d5	kallisto	PAIRED	298.0	0	298.0	m5.4xlarge	success	ERR204893	1596.42019912445	3908108288	1232896000	0
c832dd4	star-stringtie	PAIRED	371.0	2.250184709	368.749815291	m5.4xlarge	success	SRR5023408	1000.11669482866	45139095552	11960373248	18245709824
e8866b8	star-stringtie	PAIRED	237.0	1.050249119	235.949750881	m5.4xlarge	success	SRR5168756	0	44306751488	11330293760	20377391104
d6ed3e9	star-stringtie	PAIRED	354.0	9.3779888	344.6220112	m5.4xlarge	success	SRR4241930	565.500796901936	43856515072	9079119872	13996048384
2b03944	star-stringtie	SINGLE	345.0	2.878004001	342.121995999	m5.4xlarge	success	SRR5023408	860.333858184095	45493673984	12427935744	19630350336
efbad26	hisat2-stringtie	PAIRED	423.0	2.211438497	420.788561503	m5.4xlarge	success	SRR2932901	1563.98772231487	8832270336	3988197376	170160128
736a2e9	hisat2-stringtie	PAIRED	84.0	1.274564079	82.725435921	m5.4xlarge	success	SRR5168756	1595.49112925373	327344128	37748736	0
c25f353	hisat2-stringtie	SINGLE	83.0	1.438269506	81.561730494	m5.4xlarge	success	SRR5168756	99.8111585776669	163549184	0	0
608c1ee	hisat2-stringtie	SINGLE	394.0	2.646587653	391.353412347	m5.4xlarge	success	SRR2932901	1585.1502385	7830536192	3009818624	0
449420e	hisat2-stringtie	SINGLE	559.0	4.440317128	554.559682872	m5.4xlarge	success	SRR2567462	1585.5398241594	9876676608	5015695360	178688000
f8fd21b	hisat2-stringtie	SINGLE	1401.0	1.715724205	1399.284275795	m5.4xlarge	success	SRR4250750	5.82765423220974	9233068032	4584857600	4584824832
891fae3	star-cufflinks	PAIRED	513.0	2.398022447	510.601977553	m5.4xlarge	success	SRR5185518	657.028837293233	41339613184	6109163520	8436850688
5646f5d	star-cufflinks	PAIRED	314.0	0.362345559	313.637654441	m5.4xlarge	success	SRR4250750	1115.10148864797	46957477888	14657056768	17012420608
c20fcd8	hisat2-cufflinks	PAIRED	162.0	1.372725588	160.627274412	m5.4xlarge	success	SRR5168756	863.523292249527	1290665984	185831424	462757888
60c70e2	hisat2-cufflinks	PAIRED	875.0	6.134197417	868.865802583	m5.4xlarge	success	ERR204893	1595.99771479776	10794901504	5933383680	1973563392
a435736	hisat2-cufflinks	SINGLE	170.0	0.873263237	169.126736763	m5.4xlarge	success	SRR4250750	1228.8561089638	6793846784	3372703744	3372707840
3d1dafe	tophat2-cufflinks	PAIRED	3973.0	4.790416676	3968.209583324	m5.4xlarge	success	SRR2567462	1590.3886609	17761374208	8196354048	50917376
b1dc877	tophat2-cufflinks	PAIRED	5059.0	2.585560424	5056.414439576	m5.4xlarge	success	SRR2932901	445.366227892433	17986134016	7971700736	20480
0ba4086	tophat2-cufflinks	PAIRED	3664.0	4.998221811	3659.001778189	m5.4xlarge	success	ERR204893	1596.8542732	25417289728	11331977216	37249024
56ba1b9	tophat2-cufflinks	SINGLE	783.0	1.332036702	781.667963298	m5.4xlarge	success	SRR5168756	919.29014719603	8346542080	683704320	6365184
640edfa	star-cufflinks	PAIRED	1214.0	4.320486991	1209.679513009	m5.4xlarge	success	ERR204893	747.405435220909	46792466432	11471953920	19405860864
55205b5	salmon	PAIRED	71.0	0	71.0	m5.4xlarge	success	SRR5023408	0	359747584	241029120	0
75d5acc	salmon	PAIRED	47.0	0	47.0	m5.4xlarge	success	SRR5185518	0	0	0	0
59e7c7b	salmon	PAIRED	20.0	0	20.0	m5.4xlarge	success	SRR4250750	0	0	0	0
4446d48	kallisto	PAIRED	352.0	0	352.0	m5.4xlarge	success	SRR2567462	1591.01573798257	3976441856	950521856	0
7467f04	kallisto	PAIRED	295.0	0	295.0	m5.4xlarge	success	SRR5023408	99.8103294323144	3888099328	0	0
e244fc0	salmon	SINGLE	22.0	0	22.0	m5.4xlarge	success	SRR5168756	0	0	0	0
d3cc6c9	kallisto	SINGLE	67.0	0	67.0	m5.4xlarge	success	SRR5168756	99.7475018453865	3887595520	0	0
6954155	kallisto	SINGLE	65.0	0	65.0	m5.4xlarge	success	SRR4428678	0	194129920	73646080	0
fb9353e	star-stringtie	PAIRED	170.0	0.324212482	169.675787518	m5.4xlarge	success	SRR4250750	0	44257443840	10625613824	14821523456
3a41ee5	hisat2-stringtie	PAIRED	85.0	0.33165893	84.66834107	m5.4xlarge	success	SRR4250750	0	118054912	0	0
d12adbf	hisat2-cufflinks	SINGLE	393.0	2.590540792	390.409459208	m5.4xlarge	success	SRR5023408	1023.67964391277	6172823552	1381601280	333385728
81a99dd	hisat2-cufflinks	SINGLE	86615.0	2.349928519	86612.650071481	m5.4xlarge	success	SRR5185518	1540.34280566061	6539968512	1726119936	0
36d2352	hisat2-stringtie	SINGLE	333.0	2.21215723	330.78784277	m5.4xlarge	success	SRR2932901	1557.03464444167	6079168512	1214197760	1018474496
bfdf611	tophat2-cufflinks	PAIRED	896.0	0.738277592	895.261722408	m5.4xlarge	success	SRR4250750	599.882137891453	7170650112	817881088	83922944
0d5a3a3	tophat2-cufflinks	PAIRED	862.0	1.240985787	860.759014213	m5.4xlarge	success	SRR5168756	867.567893799127	8956481536	799055872	6520832
ed26b44	tophat2-cufflinks	PAIRED	3089.0	2.19028337	3086.80971663	m5.4xlarge	success	SRR5185518	966.983757493734	12819558400	5105205248	20480
c248cd7	tophat2-cufflinks	SINGLE	4690.0	2.399179168	4687.600820832	m5.4xlarge	success	SRR2932901	693.0992176	16580866048	7413624832	12288
d3f1398	star-cufflinks	PAIRED	513.0	14.542040087	498.457959913	m5.4xlarge	success	SRR4241930	882.823808838951	36692385792	2621509632	3962449920
0b49af3	star-cufflinks	PAIRED	578.0	2.96792155	575.03207845	m5.4xlarge	success	SRR5185518	313.384191521197	54708187136	23900319744	25690779648
b4bc115	star-cufflinks	PAIRED	269.0	1.202821644	267.797178356	m5.4xlarge	success	SRR4250750	0	37492789248	13507477504	13507436544
948e602	star-cufflinks	PAIRED	925.0	5.384405963	919.615594037	m5.4xlarge	success	SRR2567462	386.6024231	45047320576	11190362112	12252131328
11bf6e0	star-cufflinks	SINGLE	914.0	5.198392524	908.801607476	m5.4xlarge	success	SRR2567462	443.320815829681	43250442240	8283398144	11229052928
4012c27	star-cufflinks	SINGLE	1012.0	4.194327805	1007.8056721949999	m5.4xlarge	success	ERR204893	0	42716090368	7888953344	10645807104
51d883b	star-cufflinks	SINGLE	359.0	0.918441623	358.081558377	m5.4xlarge	success	SRR4250750	1077.79791959875	60920725504	29840343040	30498496512
2981325	star-cufflinks	SINGLE	741.0	2.287349447	738.712650553	m5.4xlarge	success	SRR2932901	777.06993646912	40955486208	7276322816	7487737856
aa780fb	salmon	SINGLE	35.0	0	35.0	m5.4xlarge	success	SRR4250750	0	0	0	0
b0408df	hisat2-stringtie	PAIRED	199.0	0.891782617	198.108217383	m5.4xlarge	success	SRR5185518	1034.61704547945	4818964480	78528512	0
df25ea5	hisat2-stringtie	SINGLE	237.0	2.276032823	234.723967177	m5.4xlarge	success	SRR5023408	1533.49003594493	6089859072	1294565376	307564544
fe930ac	salmon	PAIRED	74.0	0	74.0	m5.4xlarge	success	SRR5023408	0	4750495744	0	0
e5ddfa0	kallisto	PAIRED	127.0	0	127.0	m5.4xlarge	success	SRR5185518	0	3818676224	0	0
e62498e	kallisto	PAIRED	66.0	0	66.0	m5.4xlarge	success	SRR5168756	0	3222556672	0	0
8ee2f43	kallisto	PAIRED	280.0	0	280.0	m5.4xlarge	success	SRR5023408	1602.01441489069	3811139584	174477312	0
83a4570	kallisto	PAIRED	65.0	0	65.0	m5.4xlarge	success	SRR4428678	99.8730002496879	3222536192	0	0
69ceffb	salmon	SINGLE	108.0	0	108.0	m5.4xlarge	success	ERR204893	0	1880567808	1333112832	0
ecde13e	kallisto	SINGLE	71.0	0	71.0	m5.4xlarge	success	SRR5168756	100.270658177278	3812282368	0	0
2924f9d	star-stringtie	PAIRED	260.0	1.796908693	258.203091307	m5.4xlarge	success	SRR4241930	100.100797707165	37640990720	2938466304	4034101248
3618d35	star-stringtie	PAIRED	340.0	2.114469948	337.885530052	m5.4xlarge	success	SRR5185518	200.351649737828	55883522048	23217205248	25669324800
e3c1ed5	star-stringtie	PAIRED	531.0	4.652630884	526.347369116	m5.4xlarge	success	SRR2567462	769.997160248447	43784269824	8462749696	11570810880
d6e86f0	star-stringtie	SINGLE	260.0	9.079968184	250.920031816	m5.4xlarge	success	SRR5023408	96.3666741286696	37422469120	3175923712	5167833088
45503b1	hisat2-stringtie	PAIRED	241.0	6.699568448	234.300431552	m5.4xlarge	success	SRR4241930	1561.41989073171	5231038464	868360192	0
51e191f	hisat2-stringtie	PAIRED	263.0	2.01601014	260.98398986	m5.4xlarge	success	SRR5023408	1587.48559223398	7282933760	2460381184	0
902900d	tophat2-cufflinks	PAIRED	3968.0	5.250810266	3962.749189734	m5.4xlarge	success	SRR2567462	1600.4232745	17768296448	8417787904	50872320
6ed7518	tophat2-cufflinks	PAIRED	3647.0	4.110689269	3642.889310731	m5.4xlarge	success	ERR204893	1579.3653942	25409667072	10745114624	1202511872
0f680e4	tophat2-cufflinks	SINGLE	1996.0	9.71950868	1986.28049132	m5.4xlarge	success	SRR4241930	728.300109657321	10289635328	4198223872	22818816
76679e4	star-cufflinks	PAIRED	563.0	2.305425742	560.694574258	m5.4xlarge	success	SRR5185518	542.511475827608	57869946880	25393852416	25679134720
71d7e61	star-cufflinks	SINGLE	289.0	1.744994582	287.255005418	m5.4xlarge	success	SRR5168756	1143.29856342354	45331304448	11895500800	14785126400
0550fbc	star-cufflinks	SINGLE	379.0	0.880120766	378.119879234	m5.4xlarge	success	SRR4250750	1124.69328902256	61094330368	27076001792	30498693120
49907f1	hisat2-cufflinks	PAIRED	761.0	9.444440608	751.555559392	m5.4xlarge	success	ERR204893	1540.55794668326	12990742528	8128606208	0
0344b00	hisat2-cufflinks	PAIRED	301.0	3.607475234	297.392524766	m5.4xlarge	success	SRR5185518	1548.24287559173	7011614720	2185617408	0
a4e8d4b	hisat2-cufflinks	PAIRED	397.0	3.135479727	393.864520273	m5.4xlarge	success	SRR5023408	1598.3878384	6488494080	1673003008	0
7bc7634	hisat2-cufflinks	SINGLE	396.0	4.890340228	391.109659772	m5.4xlarge	success	SRR4241930	1585.8092313	7718391808	2889089024	0
3b7ac32	hisat2-cufflinks	SINGLE	626.0	3.079221201	622.920778799	m5.4xlarge	success	SRR2932901	1528.69266466128	6965452800	2149171200	0
f915d25	hisat2-cufflinks	SINGLE	168.0	0.87232754	167.12767246	m5.4xlarge	success	SRR4250750	1096.08162008788	1319043072	77729792	5672960
6a7898a	star-cufflinks	PAIRED	300.0	1.647871177	298.352128823	m5.4xlarge	success	SRR5168756	783.805257085678	40474615808	14913941504	14925754368
f4a5722	salmon	PAIRED	19.0	0	19.0	m5.4xlarge	success	SRR4250750	0	0	0	0
3a3adf9	salmon	PAIRED	129.0	0	129.0	m5.4xlarge	success	SRR2567462	1604.538933	4700053504	362381312	0
b6383c9	salmon	PAIRED	117.0	0	117.0	m5.4xlarge	success	ERR204893	1598.6341305	2030084096	1475006464	0
c23515c	salmon	SINGLE	39.0	0	39.0	m5.4xlarge	success	SRR4250750	0	0	0	0
eaba3a3	salmon	SINGLE	113.0	0	113.0	m5.4xlarge	success	SRR2567462	1612.2307428	4918714368	709283840	0
3407d8f	salmon	SINGLE	55.0	0	55.0	m5.4xlarge	success	SRR4241930	1580.42752590738	4856381440	0	0
d422d33	kallisto	SINGLE	218.0	0	218.0	m5.4xlarge	success	SRR4241930	1595.07714012453	3905773568	624005120	0
99adf39	kallisto	SINGLE	326.0	0	326.0	m5.4xlarge	success	ERR204893	99.9997489	3821056000	1224724480	0
d2662ce	hisat2-stringtie	PAIRED	399.0	4.291815827	394.708184173	m5.4xlarge	success	SRR2932901	1603.01566218887	8085553152	3244961792	942428160
dc2c12f	hisat2-stringtie	PAIRED	536.0	2.877726775	533.122273225	m5.4xlarge	success	ERR204893	1586.22890012453	10120986624	5263253504	0
68e636c	hisat2-stringtie	SINGLE	73.0	2.179532188	70.820467812	m5.4xlarge	success	SRR5168756	0	0	0	0
9f7e2b4	hisat2-stringtie	SINGLE	186.0	3.45147369	182.54852631	m5.4xlarge	success	SRR5185518	1582.62258022416	680554496	347885568	0
326c53b	hisat2-stringtie	SINGLE	85.0	1.319643837	83.680356163	m5.4xlarge	success	SRR4250750	1537.43295327056	9924775936	5137858560	4671684608
608b883	hisat2-stringtie	SINGLE	323.0	1.777148081	321.222851919	m5.4xlarge	success	SRR2932901	1587.29046988162	7070662656	2252898304	0
5d5966c	kallisto	PAIRED	49.0	0	49.0	m5.4xlarge	success	SRR4250750	99.9992605	3812446208	0	0
6df0c15	kallisto	PAIRED	301.0	0	301.0	m5.4xlarge	success	ERR204893	1590.96766979362	3908329472	1443274752	0
fe7b047	kallisto	PAIRED	336.0	0	336.0	m5.4xlarge	success	SRR2567462	99.8130871615721	3904180224	278257664	0
018892f	star-stringtie	PAIRED	177.0	0.804210924	176.195789076	m5.4xlarge	success	SRR4250750	0	40833957888	14152499200	14152445952
50425c2	star-stringtie	PAIRED	602.0	6.301776362	595.698223638	m5.4xlarge	success	ERR204893	920.999610569819	44370161664	9047076864	12067774464
ce4af31	star-stringtie	PAIRED	342.0	1.047981637	340.952018363	m5.4xlarge	success	SRR5185518	346.388847929956	54710177792	22840827904	25691275264
64b9a8a	star-stringtie	SINGLE	253.0	1.730003816	251.269996184	m5.4xlarge	success	SRR5023408	847.958202018692	36811014144	1983578112	4712345600
074778b	hisat2-stringtie	PAIRED	81.0	1.591491068	79.408508932	m5.4xlarge	success	SRR5168756	1574.7656686429	5267300352	457703424	0
ddc843f	hisat2-stringtie	PAIRED	527.0	5.60060841	521.39939159	m5.4xlarge	success	SRR2567462	1593.0334611	12587892736	7702487040	1204588544
68f86e0	tophat2-cufflinks	SINGLE	3284.0	2.775614855	3281.224385145	m5.4xlarge	success	SRR5023408	0	11624747008	4092313600	4538368
ed0916a	tophat2-cufflinks	SINGLE	2715.0	2.884194028	2712.115805972	m5.4xlarge	success	SRR5185518	564.759695438597	12499406848	4948828160	809111552
799b943	tophat2-cufflinks	SINGLE	1087.0	0.510307479	1086.489692521	m5.4xlarge	success	SRR4428678	99.8746785518102	7705305088	801611776	180224
142b4d8	star-cufflinks	SINGLE	987.0	6.353009891	980.646990109	m5.4xlarge	success	ERR204893	676.141773834586	43624042496	8653742080	10853302272
b9fd4ba	star-cufflinks	SINGLE	421.0	1.437942642	419.562057358	m5.4xlarge	success	SRR5023408	875.364096401254	37598576640	4333031424	5656625152
8636eda	hisat2-cufflinks	PAIRED	636.0	5.223160939	630.776839061	m5.4xlarge	success	SRR2567462	1582.27160637609	9677955072	4805996544	1205051392
37ef6de	hisat2-cufflinks	PAIRED	142.0	1.386767077	140.613232923	m5.4xlarge	success	SRR5168756	1284.46259593476	2564513792	236929024	0
3adab89	hisat2-cufflinks	PAIRED	330.0	6.683942311	323.316057689	m5.4xlarge	success	SRR4241930	1598.6048309	7353597952	2507923456	0
e972702	hisat2-cufflinks	SINGLE	813.0	6.186022292	806.813977708	m5.4xlarge	success	SRR2567462	1389.4665035	11802640384	6938824704	48566272
1dc8adb	hisat2-cufflinks	SINGLE	163.0	1.330544184	161.669455816	m5.4xlarge	success	SRR5168756	1550.93730026201	5449723904	654336000	1773568
70241cb	tophat2-cufflinks	PAIRED	3381.0	2.887751901	3378.112248099	m5.4xlarge	success	SRR5023408	99.9369898813242	13911703552	4098359296	4620288
bd5f6c0	tophat2-cufflinks	PAIRED	875.0	0.953166654	874.046833346	m5.4xlarge	success	SRR4250750	810.152233521851	6198353920	715493376	83922944
04cfeda	star-stringtie	SINGLE	266.0	2.391847874	263.608152126	m5.4xlarge	success	SRR4241930	609.498272858926	37473566720	2360131584	4142579712
8d06439	hisat2-stringtie	SINGLE	84.0	0.92462486	83.07537514	m5.4xlarge	success	SRR4250750	99.9994024	48304128	1875968	1875968
c35f838	hisat2-stringtie	SINGLE	73.0	1.764974548	71.235025452	m5.4xlarge	success	SRR5168756	0	29487104	0	0
aba04ca	salmon	PAIRED	19.0	0	19.0	m5.4xlarge	success	SRR4428678	0	0	0	0
20b4ba1	salmon	PAIRED	23.0	0	23.0	m5.4xlarge	success	SRR5168756	694.357035034483	4726292480	0	0
5bb0653	salmon	SINGLE	77.0	0	77.0	m5.4xlarge	success	SRR2932901	1607.5606371465	4884140032	0	0
05b76cb	kallisto	SINGLE	132.0	0	132.0	m5.4xlarge	success	SRR5185518	100.0000861	3820793856	0	0
bb5bc93	kallisto	SINGLE	283.0	0	283.0	m5.4xlarge	success	SRR5023408	0	3813416960	0	0
ed5681d	kallisto	SINGLE	324.0	0	324.0	m5.4xlarge	success	ERR204893	1588.49077914126	3985211392	435994624	0
62df953	star-stringtie	PAIRED	298.0	1.358646651	296.641353349	m5.4xlarge	success	SRR5023408	95.3017617977528	40038105088	4718354432	5921308672
a63c40b	star-stringtie	PAIRED	536.0	5.436304887	530.563695113	m5.4xlarge	success	SRR2567462	505.432301147132	44192366592	8856031232	12026789888
4501ab6	hisat2-cufflinks	PAIRED	591.0	4.543507312	586.456492688	m5.4xlarge	success	SRR2932901	1597.2151295084	7845715968	3011436544	1972092928
b287f3a	hisat2-cufflinks	PAIRED	186.0	0.343679701	185.656320299	m5.4xlarge	success	SRR4428678	0	3490144256	279371776	0
